ScientificName,Ocean,latitude,longitude,DepthInMeters,ObservationYear,IndividualCount,CategoricalAbundance,Density,Condition,Temperature,Salinity,pH,pHscale
Porifera,North Pacific,33.96843,-119.52793,208,2017,52.0,,1.0,Live,9.4,,,
Antipathes dendrochristos,North Pacific,33.96903,-119.52846,202,2017,12.0,,0.0,Live,9.0,,,
Porifera,North Pacific,33.96903,-119.52846,202,2017,57.0,,1.0,Live,9.0,,,
Acanthogorgia,North Pacific,33.96938,-119.52892,206,2017,1.0,,0.0,Live,8.5,,,
Antipathes dendrochristos,North Pacific,33.96938,-119.52892,206,2017,6.0,,0.0,Live,8.5,,,
Porifera,North Pacific,33.96938,-119.52892,206,2017,73.0,,1.0,Live,8.5,,,
Antipathes dendrochristos,North Pacific,33.96944,-119.52938,204,2017,4.0,,0.0,Live,8.5,,,
Porifera,North Pacific,33.96944,-119.52938,204,2017,36.0,,0.0,Live,8.5,,,
Pennatuloidea,North Pacific,33.88899,-119.946,84,2017,31.0,,0.0,Live,9.4,,,
Ptilosarcus gurneyi,North Pacific,33.88899,-119.946,84,2017,1.0,,0.0,Live,9.4,,,
Pennatula phosphorea,North Pacific,33.88899,-119.946,84,2017,2.0,,0.0,Live,9.4,,,
Acanthoptilum gracile,North Pacific,33.88899,-119.946,84,2017,1.0,,0.0,Live,9.4,,,
Pennatuloidea,North Pacific,33.88936,-119.94693,82,2017,10.0,,0.0,Live,9.4,,,
Ptilosarcus gurneyi,North Pacific,33.88936,-119.94693,82,2017,2.0,,0.0,Live,9.4,,,
Porifera,North Pacific,33.88936,-119.94693,82,2017,1.0,,0.0,Live,9.4,,,
Eugorgia rubens,North Pacific,33.88964,-119.94792,81,2017,17.0,,0.0,Live,9.4,,,
Pennatuloidea,North Pacific,33.88964,-119.94792,81,2017,9.0,,0.0,Live,9.4,,,
Ptilosarcus gurneyi,North Pacific,33.88964,-119.94792,81,2017,1.0,,0.0,Live,9.4,,,
Porifera,North Pacific,33.88964,-119.94792,81,2017,1.0,,0.0,Live,9.4,,,
Adelogorgia phyllosclera,North Pacific,33.89019,-119.9495,77,2017,18.0,,0.0,Live,9.4,,,
Eugorgia rubens,North Pacific,33.89019,-119.9495,77,2017,20.0,,0.0,Live,9.4,,,
Porifera,North Pacific,33.89019,-119.9495,77,2017,29.0,,0.0,Live,9.4,,,
Eugorgia rubens,North Pacific,33.89049,-119.95018,76,2017,3.0,,0.0,Live,9.4,,,
Pennatuloidea,North Pacific,33.89049,-119.95018,76,2017,26.0,,0.0,Live,9.4,,,
Porifera,North Pacific,33.89049,-119.95018,76,2017,3.0,,0.0,Live,9.4,,,
Eugorgia rubens,North Pacific,33.89072,-119.95106,75,2017,4.0,,0.0,Live,9.5,,,
Pennatuloidea,North Pacific,33.89072,-119.95106,75,2017,10.0,,0.0,Live,9.5,,,
Porifera,North Pacific,33.89072,-119.95106,75,2017,1.0,,0.0,Live,9.5,,,
Eugorgia rubens,North Pacific,33.89144,-119.95216,74,2017,20.0,,0.0,Live,9.4,,,
Pennatuloidea,North Pacific,33.89144,-119.95216,74,2017,4.0,,0.0,Live,9.4,,,
Porifera,North Pacific,33.89144,-119.95216,74,2017,1.0,,0.0,Live,9.4,,,
Adelogorgia phyllosclera,North Pacific,33.89224,-119.95209,72,2017,1.0,,0.0,Live,9.4,,,
Eugorgia rubens,North Pacific,33.89224,-119.95209,72,2017,14.0,,0.0,Live,9.4,,,
Pennatuloidea,North Pacific,33.89224,-119.95209,72,2017,7.0,,0.0,Live,9.4,,,
Porifera,North Pacific,33.89224,-119.95209,72,2017,8.0,,0.0,Live,9.4,,,
Eugorgia rubens,North Pacific,33.89306,-119.95206,74,2017,58.0,,0.0,Live,9.4,,,
Leptogorgia chilensis,North Pacific,33.89306,-119.95206,74,2017,1.0,,0.0,Live,9.4,,,
Pennatuloidea,North Pacific,33.89306,-119.95206,74,2017,11.0,,0.0,Live,9.4,,,
Porifera,North Pacific,33.89306,-119.95206,74,2017,5.0,,0.0,Live,9.4,,,
Adelogorgia phyllosclera,North Pacific,33.89537,-119.95206,71,2017,3.0,,0.0,Live,9.4,,,
Eugorgia rubens,North Pacific,33.89537,-119.95206,71,2017,95.0,,1.0,Live,9.4,,,
Pennatuloidea,North Pacific,33.89537,-119.95206,71,2017,2.0,,0.0,Live,9.4,,,
Porifera,North Pacific,33.89537,-119.95206,71,2017,16.0,,0.0,Live,9.4,,,
Adelogorgia phyllosclera,North Pacific,33.89593,-119.95208,72,2017,1.0,,0.0,Live,9.5,,,
Eugorgia rubens,North Pacific,33.89593,-119.95208,72,2017,32.0,,0.0,Live,9.5,,,
Pennatuloidea,North Pacific,33.89593,-119.95208,72,2017,16.0,,0.0,Live,9.5,,,
Porifera,North Pacific,33.89593,-119.95208,72,2017,8.0,,0.0,Live,9.5,,,
Pennatuloidea,North Pacific,33.89673,-119.95199,73,2017,13.0,,0.0,Live,9.5,,,
Pennatuloidea,North Pacific,33.89875,-119.95182,72,2017,42.0,,0.0,Live,9.5,,,
Adelogorgia phyllosclera,North Pacific,33.89943,-119.95092,74,2017,1.0,,0.0,Live,9.5,,,
Eugorgia rubens,North Pacific,33.89943,-119.95092,74,2017,1.0,,0.0,Live,9.5,,,
Pennatuloidea,North Pacific,33.89943,-119.95092,74,2017,23.0,,0.0,Live,9.5,,,
Porifera,North Pacific,33.89943,-119.95092,74,2017,8.0,,0.0,Live,9.5,,,
Adelogorgia phyllosclera,North Pacific,33.8998,-119.95026,74,2017,2.0,,0.0,Live,9.5,,,
Eugorgia rubens,North Pacific,33.8998,-119.95026,74,2017,1.0,,0.0,Live,9.5,,,
Pennatuloidea,North Pacific,33.8998,-119.95026,74,2017,41.0,,0.0,Live,9.5,,,
Porifera,North Pacific,33.8998,-119.95026,74,2017,5.0,,0.0,Live,9.5,,,
Pennatuloidea,North Pacific,33.86961,-119.9231,103,2017,3.0,,0.0,Live,9.2,,,
Pennatuloidea,North Pacific,33.86965,-119.92416,102,2017,4.0,,0.0,Live,9.3,,,
Eugorgia rubens,North Pacific,33.86988,-119.92849,96,2017,2.0,,0.0,Live,9.3,,,
Adelogorgia phyllosclera,North Pacific,33.87007,-119.92953,96,2017,1.0,,0.0,Live,9.3,,,
Eugorgia rubens,North Pacific,33.87007,-119.92953,96,2017,4.0,,0.0,Live,9.3,,,
Adelogorgia phyllosclera,North Pacific,33.87339,-119.93084,94,2017,15.0,,0.0,Live,9.4,,,
Eugorgia rubens,North Pacific,33.87339,-119.93084,94,2017,3.0,,0.0,Live,9.4,,,
Porifera,North Pacific,33.87339,-119.93084,94,2017,2.0,,0.0,Live,9.4,,,
Eugorgia rubens,North Pacific,34.00584,-119.48934,52,2019,1.0,,0.0,Live,9.6,,,
Porifera,North Pacific,34.00584,-119.48934,52,2019,1.0,,0.0,Live,9.6,,,
Porifera,North Pacific,34.00597,-119.48877,51,2019,5.0,,0.0,Live,9.6,,,
Adelogorgia phyllosclera,North Pacific,34.00608,-119.48816,52,2019,1.0,,0.0,Live,9.6,,,
Porifera,North Pacific,34.00608,-119.48816,52,2019,1.0,,0.0,Live,9.6,,,
Hexactinellida,North Pacific,34.00615,-119.48761,54,2019,3.0,,0.0,Live,9.6,,,
Porifera,North Pacific,34.00615,-119.48761,54,2019,1.0,,0.0,Live,9.6,,,
Porifera,North Pacific,34.00628,-119.48717,52,2019,1.0,,0.0,Live,9.6,,,
Eugorgia rubens,North Pacific,34.00635,-119.48641,52,2019,1.0,,0.0,Live,9.6,,,
Porifera,North Pacific,34.00635,-119.48641,52,2019,15.0,,0.0,Live,9.6,,,
Eugorgia rubens,North Pacific,34.00652,-119.48569,54,2019,1.0,,0.0,Live,9.6,,,
Porifera,North Pacific,34.00652,-119.48569,54,2019,2.0,,0.0,Live,9.6,,,
Adelogorgia phyllosclera,North Pacific,34.00673,-119.48498,54,2019,1.0,,0.0,Live,9.6,,,
Demospongiae,North Pacific,34.00673,-119.48498,54,2019,1.0,,0.0,Live,9.6,,,
Eugorgia rubens,North Pacific,34.00673,-119.48498,54,2019,1.0,,0.0,Live,9.6,,,
Porifera,North Pacific,34.00673,-119.48498,54,2019,7.0,,0.0,Live,9.6,,,
Adelogorgia phyllosclera,North Pacific,34.00679,-119.48417,50,2019,1.0,,0.0,Live,9.6,,,
Adelogorgia phyllosclera,North Pacific,34.00679,-119.484,52,2019,1.0,,0.0,Live,9.6,,,
Demospongiae,North Pacific,34.00679,-119.484,52,2019,5.0,,0.0,Live,9.6,,,
Hexactinellida,North Pacific,34.00679,-119.484,52,2019,1.0,,0.0,Live,9.6,,,
Porifera,North Pacific,34.00679,-119.484,52,2019,8.0,,0.0,Live,9.6,,,
Adelogorgia phyllosclera,North Pacific,34.00711,-119.48292,56,2019,2.0,,0.0,,9.6,,,
Demospongiae,North Pacific,34.00711,-119.48292,56,2019,1.0,,0.0,,9.6,,,
Leptogorgia chilensis,North Pacific,34.00711,-119.48292,56,2019,2.0,,0.0,,9.6,,,
Porifera,North Pacific,34.00711,-119.48292,56,2019,5.0,,0.0,,9.6,,,
Hexactinellida,North Pacific,34.0072,-119.48224,56,2019,2.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,34.00735,-119.48154,56,2019,1.0,,0.0,,9.6,,,
Porifera,North Pacific,34.00735,-119.48154,56,2019,9.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,34.00252,-119.50372,50,2019,1.0,,0.0,,9.6,,,
Hexactinellida,North Pacific,34.00252,-119.50372,50,2019,1.0,,0.0,,9.6,,,
Porifera,North Pacific,34.00053,-119.50397,50,2019,2.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,34.00012,-119.49918,49,2019,1.0,,0.0,,9.6,,,
Porifera,North Pacific,33.99896,-119.49833,48,2019,1.0,,0.0,,9.6,,,
Demospongiae,North Pacific,33.99877,-119.50272,46,2019,3.0,,0.0,,9.6,,,
Demospongiae,North Pacific,33.99878,-119.50311,46,2019,9.0,,0.0,,9.6,,,
Demospongiae,North Pacific,33.99877,-119.50399,46,2019,1.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.94498,-119.74131,76,2019,10.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94498,-119.74131,76,2019,13.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94498,-119.74131,76,2019,32.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.94505,-119.74093,74,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94505,-119.74093,74,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94515,-119.74035,74,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94515,-119.74035,74,2019,3.0,,0.0,,9.6,,,
Octocorallia,North Pacific,33.94509,-119.74006,74,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94509,-119.74006,74,2019,2.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,33.94523,-119.73982,73,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94602,-119.73781,70,2019,2.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94602,-119.73781,70,2019,4.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.94638,-119.73716,70,2019,3.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94638,-119.73716,70,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94638,-119.73716,70,2019,25.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,33.94637,-119.73624,66,2019,2.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94637,-119.73624,66,2019,3.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94635,-119.73627,66,2019,2.0,,0.0,,9.6,,,
Adelogorgia phyllosclera,North Pacific,33.94607,-119.73583,68,2019,1.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,33.94607,-119.73583,68,2019,4.0,,0.0,,9.6,,,
Leptogorgia chilensis,North Pacific,33.94607,-119.73583,68,2019,2.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94607,-119.73583,68,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94535,-119.7349,74,2019,3.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,33.94523,-119.73476,74,2019,1.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.94501,-119.73412,78,2019,2.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94501,-119.73412,78,2019,2.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94501,-119.73412,78,2019,13.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,33.94503,-119.73354,76,2019,9.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.94505,-119.73301,76,2019,5.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94505,-119.73301,76,2019,21.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94505,-119.73245,74,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94505,-119.73245,74,2019,3.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,33.945,-119.7319,70,2019,12.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.94491,-119.73063,74,2019,4.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.94491,-119.73063,74,2019,29.0,,0.0,,9.6,,,
Antipathes dendrochristos,North Pacific,33.93135,-119.81731,272,2019,1.0,,0.0,,9.6,,,
Desmophyllum dianthus,North Pacific,33.93135,-119.81731,272,2019,14.0,,0.0,,9.6,,,
Farrea,North Pacific,33.93135,-119.81731,272,2019,29.0,,0.0,,9.6,,,
Hexactinellida,North Pacific,33.93135,-119.81731,272,2019,13.0,,0.0,,9.6,,,
Porifera,North Pacific,33.93135,-119.81731,272,2019,122.0,,1.0,,9.6,,,
Rhizaxinella,North Pacific,33.93135,-119.81731,272,2019,2.0,,0.0,,9.6,,,
Demospongiae,North Pacific,33.93159,-119.81722,244,2019,1.0,,0.0,,9.6,,,
Desmophyllum dianthus,North Pacific,33.93159,-119.81722,244,2019,2.0,,0.0,,9.6,,,
Farrea,North Pacific,33.93159,-119.81722,244,2019,1.0,,0.0,,9.6,,,
Hexactinellida,North Pacific,33.93159,-119.81722,244,2019,3.0,,0.0,,9.6,,,
Porifera,North Pacific,33.93159,-119.81722,244,2019,37.0,,0.0,,9.6,,,
Desmophyllum dianthus,North Pacific,33.93179,-119.81691,231,2019,2.0,,0.0,,9.6,,,
Farrea,North Pacific,33.93179,-119.81691,231,2019,3.0,,0.0,,9.6,,,
Hexactinellida,North Pacific,33.93179,-119.81691,231,2019,5.0,,0.0,,9.6,,,
Porifera,North Pacific,33.93179,-119.81691,231,2019,31.0,,0.0,,9.6,,,
Antipathes dendrochristos,North Pacific,33.93202,-119.8167,212,2019,1.0,,0.0,,9.6,,,
Desmophyllum dianthus,North Pacific,33.93202,-119.8167,212,2019,6.0,,0.0,,9.6,,,
Farrea,North Pacific,33.93202,-119.8167,212,2019,1.0,,0.0,,9.6,,,
Hexactinellida,North Pacific,33.93202,-119.8167,212,2019,2.0,,0.0,,9.6,,,
Desmophyllum pertusum,North Pacific,33.93202,-119.8167,212,2019,2.0,,0.0,,9.6,,,
Octocorallia,North Pacific,33.93202,-119.8167,212,2019,1.0,,0.0,,9.6,,,
Paragorgia arborea var. pacifica,North Pacific,33.93202,-119.8167,212,2019,2.0,,0.0,,9.6,,,
Porifera,North Pacific,33.93202,-119.8167,212,2019,68.0,,2.0,,9.6,,,
Scleractinia,North Pacific,33.93202,-119.8167,212,2019,1.0,,0.0,,9.6,,,
Hexactinellida,North Pacific,33.9323,-119.8165,170,2019,9.0,,0.0,,9.6,,,
Porifera,North Pacific,33.9323,-119.8165,170,2019,27.0,,0.0,,9.6,,,
Porifera,North Pacific,33.93253,-119.81611,132,2019,2.0,,0.0,,9.6,,,
Adelogorgia phyllosclera,North Pacific,33.93302,-119.81585,105,2019,52.0,,1.0,,9.6,,,
Adelogorgia phyllosclera,North Pacific,33.93332,-119.8156,90,2019,54.0,,1.0,,9.6,,,
Adelogorgia phyllosclera,North Pacific,33.93344,-119.81556,88,2019,68.0,,1.0,,9.6,,,
Eugorgia rubens,North Pacific,33.93344,-119.81556,88,2019,9.0,,0.0,,9.6,,,
Adelogorgia phyllosclera,North Pacific,33.93368,-119.81579,86,2019,63.0,,1.0,,9.6,,,
Eugorgia rubens,North Pacific,33.93368,-119.81579,86,2019,8.0,,0.0,,9.6,,,
Porifera,North Pacific,33.93368,-119.81579,86,2019,3.0,,0.0,,9.6,,,
Adelogorgia phyllosclera,North Pacific,33.93406,-119.81601,82,2019,72.0,,1.0,,9.6,,,
Eugorgia rubens,North Pacific,33.93406,-119.81601,82,2019,15.0,,0.0,,9.6,,,
Octocorallia,North Pacific,33.93406,-119.81601,82,2019,2.0,,0.0,,9.6,,,
Porifera,North Pacific,33.93406,-119.81601,82,2019,1.0,,0.0,,9.6,,,
Adelogorgia phyllosclera,North Pacific,33.93426,-119.81628,84,2019,34.0,,1.0,,9.6,,,
Eugorgia rubens,North Pacific,33.93426,-119.81628,84,2019,3.0,,0.0,,9.6,,,
Porifera,North Pacific,33.93426,-119.81628,84,2019,1.0,,0.0,,9.6,,,
Adelogorgia phyllosclera,North Pacific,33.93494,-119.81673,78,2019,11.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,33.93494,-119.81673,78,2019,6.0,,0.0,,9.6,,,
Porifera,North Pacific,33.93494,-119.81673,78,2019,2.0,,0.0,,9.6,,,
Adelogorgia phyllosclera,North Pacific,33.93568,-119.81755,85,2019,23.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,33.93568,-119.81755,85,2019,2.0,,0.0,,9.6,,,
Adelogorgia phyllosclera,North Pacific,33.93604,-119.81784,86,2019,22.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,33.93604,-119.81784,86,2019,4.0,,0.0,,9.6,,,
Adelogorgia phyllosclera,North Pacific,33.9363,-119.81805,80,2019,7.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,33.9363,-119.81805,80,2019,13.0,,0.0,,9.6,,,
Porifera,North Pacific,33.9363,-119.81805,80,2019,1.0,,0.0,,9.6,,,
Adelogorgia phyllosclera,North Pacific,33.93659,-119.81823,78,2019,4.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,33.93659,-119.81823,78,2019,14.0,,0.0,,9.6,,,
Porifera,North Pacific,33.93659,-119.81823,78,2019,1.0,,0.0,,9.6,,,
Adelogorgia phyllosclera,North Pacific,33.93692,-119.81847,76,2019,8.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,33.93692,-119.81847,76,2019,10.0,,0.0,,9.6,,,
Adelogorgia phyllosclera,North Pacific,33.93706,-119.81875,77,2019,8.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,33.93706,-119.81875,77,2019,4.0,,0.0,,9.6,,,
Leptogorgia chilensis,North Pacific,33.93706,-119.81875,77,2019,1.0,,0.0,,9.6,,,
Adelogorgia phyllosclera,North Pacific,33.93722,-119.81894,77,2019,2.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,33.93722,-119.81894,77,2019,2.0,,0.0,,9.6,,,
Adelogorgia phyllosclera,North Pacific,33.9375,-119.81961,78,2019,13.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,33.9375,-119.81961,78,2019,14.0,,0.0,,9.6,,,
Farrea,North Pacific,33.93671,-119.82568,312,2019,9.0,,0.0,,9.6,,,
Hexactinellida,North Pacific,33.93671,-119.82568,312,2019,6.0,,0.0,,9.6,,,
Porifera,North Pacific,33.93671,-119.82568,312,2019,17.0,,0.0,,9.6,,,
Rhizaxinella,North Pacific,33.93671,-119.82568,312,2019,1.0,,0.0,,9.6,,,
Desmophyllum dianthus,North Pacific,33.93721,-119.82604,280,2019,16.0,,0.0,,9.6,,,
Farrea,North Pacific,33.93721,-119.82604,280,2019,6.0,,0.0,,9.6,,,
Hexactinellida,North Pacific,33.93721,-119.82604,280,2019,16.0,,0.0,,9.6,,,
Porifera,North Pacific,33.93721,-119.82604,280,2019,36.0,,0.0,,9.6,,,
Farrea,North Pacific,33.93717,-119.82606,262,2019,2.0,,0.0,,9.6,,,
Hexactinellida,North Pacific,33.93717,-119.82606,262,2019,2.0,,0.0,,9.6,,,
Porifera,North Pacific,33.93717,-119.82606,262,2019,3.0,,0.0,,9.6,,,
Desmophyllum dianthus,North Pacific,33.93729,-119.82668,232,2019,15.0,,0.0,,9.6,,,
Hexactinellida,North Pacific,33.93729,-119.82668,232,2019,5.0,,0.0,,9.6,,,
Porifera,North Pacific,33.93729,-119.82668,232,2019,22.0,,1.0,,9.6,,,
Pennatuloidea,North Pacific,33.96234,-119.63895,80,2019,4.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.96236,-119.64041,80,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96236,-119.64041,80,2019,2.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96236,-119.64041,80,2019,3.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.9624,-119.64167,78,2019,3.0,,0.0,,9.6,,,
Ptilosarcus gurneyi,North Pacific,33.9624,-119.64167,78,2019,1.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.96243,-119.64194,76,2019,1.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,33.96243,-119.64194,76,2019,5.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96243,-119.64194,76,2019,1.0,,0.0,,9.6,,,
Porifera,North Pacific,33.96243,-119.64194,76,2019,2.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.96251,-119.64237,76,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96251,-119.64237,76,2019,3.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96264,-119.64306,76,2019,7.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96259,-119.64415,76,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96259,-119.64415,76,2019,8.0,,0.0,,9.6,,,
Ptilosarcus gurneyi,North Pacific,33.96259,-119.64415,76,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96239,-119.64486,76,2019,4.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96239,-119.64486,76,2019,9.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,33.96224,-119.6453,76,2019,2.0,,0.0,,9.6,,,
Leptogorgia chilensis,North Pacific,33.96224,-119.6453,76,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96224,-119.6453,76,2019,1.0,,0.0,,9.6,,,
Porifera,North Pacific,33.96224,-119.6453,76,2019,1.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.96218,-119.64554,76,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96211,-119.64597,76,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96211,-119.64597,76,2019,10.0,,0.0,,9.6,,,
Adelogorgia phyllosclera,North Pacific,33.96202,-119.64689,75,2019,1.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,33.96202,-119.64689,75,2019,8.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96202,-119.64689,75,2019,1.0,,0.0,,9.6,,,
Porifera,North Pacific,33.96202,-119.64689,75,2019,5.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.96187,-119.64723,76,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96187,-119.64723,76,2019,3.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.96163,-119.64777,77,2019,3.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96163,-119.64777,77,2019,7.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.96554,-119.62977,75,2019,6.0,,0.0,,9.6,,,
Pennatula phosphorea,North Pacific,33.96554,-119.62977,75,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96554,-119.62977,75,2019,5.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.96572,-119.62927,76,2019,3.0,,0.0,,9.6,,,
Pennatula phosphorea,North Pacific,33.96572,-119.62927,76,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96572,-119.62927,76,2019,5.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.96572,-119.62864,76,2019,5.0,,0.0,,9.6,,,
Pennatula phosphorea,North Pacific,33.96572,-119.62864,76,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96572,-119.62864,76,2019,3.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.96578,-119.62807,76,2019,6.0,,0.0,,9.6,,,
Pennatula phosphorea,North Pacific,33.96578,-119.62807,76,2019,3.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96578,-119.62807,76,2019,3.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.96601,-119.62744,76,2019,8.0,,0.0,,9.6,,,
Pennatula phosphorea,North Pacific,33.96601,-119.62744,76,2019,3.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96601,-119.62744,76,2019,3.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.96612,-119.6269,76,2019,6.0,,0.0,,9.6,,,
Pennatula phosphorea,North Pacific,33.96612,-119.6269,76,2019,3.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96612,-119.6269,76,2019,1.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.9663,-119.62638,76,2019,3.0,,0.0,,9.6,,,
Pennatula phosphorea,North Pacific,33.9663,-119.62638,76,2019,3.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.9663,-119.62638,76,2019,3.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.96642,-119.62588,76,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96642,-119.62588,76,2019,2.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.96659,-119.62526,75,2019,2.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96659,-119.62526,75,2019,2.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.96663,-119.624,75,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96663,-119.624,75,2019,1.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.96652,-119.62361,76,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96652,-119.62361,76,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96634,-119.62314,76,2019,2.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96612,-119.62237,76,2019,1.0,,0.0,,9.6,,,
Eugorgia rubens,North Pacific,33.96605,-119.622,77,2019,1.0,,0.0,,9.6,,,
Pennatula phosphorea,North Pacific,33.96583,-119.62172,78,2019,2.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96583,-119.62172,78,2019,10.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.96556,-119.62114,80,2019,1.0,,0.0,,9.6,,,
Pennatuloidea,North Pacific,33.96556,-119.62114,80,2019,6.0,,0.0,,9.6,,,
Acanthoptilum gracile,North Pacific,33.96545,-119.62064,80,2019,3.0,,0.0,,9.6,,,
Pennatula phosphorea,North Pacific,33.96545,-119.62064,80,2019,2.0,,0.0,,9.6,,,
